emotion,layer,alpha,prompt_idx,sample_idx,continuation,hits,hit,words,unique_fraction,max_word_fraction,label
joyful,0,0.0,9,8,"

(1)

2

(2)

3

(3)

4

(4)

5

6

7

8

9

10

11

12

13

14

15

16

17

18

19

20

21",0,0,0.0,0.0,1.0,base
joyful,0,0.0,9,9," My partner is trying to explain to someone who is about to die that there are no simple rules of engagement that apply to the people he’s talking to.

T: I don’t think I do that.

S: No, you don’t.

T: You know?

S: So, what happens to the person who dies?

T",0,0,56.0,0.6428571428571429,0.10714285714285714,base
joyful,16,2.0,0,0," This is a short scene of someone arriving home after a difficult day.

Trivia:

In the background scene, she is a young girl and has an older brother. They are about to dance and she was in the car with them.

Scene: A short scene of a young girl. She is with a friend and is in a funk.

Scene:",0,0,60.0,0.5833333333333334,0.11666666666666667,joyful_l16_a2p0
joyful,16,2.0,0,1,"

A big group of friends are heading to celebrate a birthday with a baby.

Character:

The party has lots of food and drink.

The character is a boy.

Scene:

A woman is playing the role of her mother.

Character:

The character is a young girl.

Scene:

A group of friends are",0,0,51.0,0.5882352941176471,0.13725490196078433,joyful_l16_a2p0
joyful,16,2.0,0,2," A woman has just been told she can’t go to church, even though she can. She’s on her way home and comes to the police station. She doesn’t want to come in, and goes straight to church.

The police interview the woman and her children and all of them are asked if they are church followers and why they are in church.

Scene:",0,0,66.0,0.6363636363636364,0.07575757575757576,joyful_l16_a2p0
joyful,16,2.0,0,3,"

She’s driving around the neighborhood on his way home. He stops at an intersection to go to a bar with his friend, who is playing in her car. She takes off after him and ends up driving over to him. They watch her down at the bar in the car and decide to dance. He sees her and says “come to the bar. I’m going to dance",0,0,69.0,0.6666666666666666,0.08695652173913043,joyful_l16_a2p0
joyful,16,2.0,0,4,"

Inspired by this scene, the cast of the upcoming TV show Star Trek: Discovery has included two new additions: a new character and an original villain, respectively. The actor playing the former star is Zak Ezekial, a man who has recently become a fan of Star Trek. In addition, an old friend of the cast, played by Marko Kravchuk,",0,0,59.0,0.7288135593220338,0.0847457627118644,joyful_l16_a2p0
joyful,16,2.0,0,5," “Rent” by Pitchfork

The song is in turn inspired by the classic TV series The Last of Us.

The song has a great mix of funky and catchy pop. It’s got the groove and is a song that you’ll want to put on repeat after a few sets.

You can check out the song’s full playlist below",0,0,60.0,0.7333333333333333,0.1,joyful_l16_a2p0
joyful,16,2.0,0,6," A man (James Cameron) decides to take a walk with his family on his first day home after a difficult day.

Scene: A young woman (Claire Frayne) gets ready for her first day home after a difficult day.

Scene: A young boy (Paul Pound) joins the family on their first day home after a difficult day.

Scene: A",0,0,58.0,0.5517241379310345,0.13793103448275862,joyful_l16_a2p0
joyful,16,2.0,0,7," “A big group of us gathered for a gathering of friends. The three of us were singing and dancing. Some people we recognized.”

2. “When we were done, the group split up. It was a good night! We got some good laughs. We were both on a high energy party. Then we went into a party. I got back to the group, and one of",0,0,64.0,0.640625,0.078125,joyful_l16_a2p0
joyful,16,2.0,0,8," The first scene introduces the characters in their own unique way.

In the end episode, we see an amazing man (Alison) walk into the garage, and discover there’s a secret room for someone to come in and take him away. He finds himself at the conclusion of a long story, and becomes the new hero of the episode.",0,0,59.0,0.7796610169491526,0.11864406779661017,joyful_l16_a2p0
joyful,16,2.0,0,9,"

The episode that got the most viewers out of the event.

Setlist

""Breathe"" -

""I Love You, Baby (This is for you) -""

""Caught You Baby (It's me) -""

""Let the Love Fly (I'll Be Your Dream Baby) -""

""What I Do""",0,0,38.0,0.7631578947368421,0.10526315789473684,joyful_l16_a2p0
joyful,16,2.0,1,0,"  

I'll need help to create a short scene for this movie.

Scene:  

I'll need to know how to play with the characters and their music.

Scene:  

I will need to know how to create a mood to get a good night's sleep.

Scene:  

I'll need to know how to create a happy",1,1,52.0,0.5384615384615384,0.15384615384615385,joyful_l16_a2p0
joyful,16,2.0,1,1,"

In this scene, the friends are walking along the beach. The friends are carrying out their business in a boat. The friends have all grown up and are now married with their new baby.

The friends look at the water. They are going to visit the family that they left behind at the beach.

The friend who was walking along the beach, says, ""What a",0,0,65.0,0.6307692307692307,0.15384615384615385,joyful_l16_a2p0
joyful,16,2.0,1,2," Shoot a short scene about two friends finding something unexpected.

Music: A mix of ""We Need to Act"" and ""Wonderful World""

About Me

I'm a photographer, an avid fan of film, and love to dance and play music. I like to listen to music all the time and I love movies. I've been doing my bit to keep busy",0,0,59.0,0.7457627118644068,0.0847457627118644,joyful_l16_a2p0
joyful,16,2.0,1,3," The characters are playing a role they found in ""Alice in Wonderland"" (which they were just telling the story), and the music is the musical theme of ""River Dive"".

Story: At first, the story is simple and the characters are little. But then, as the story is going to be told, we get to see the magic of Alice in Wonderland,",0,0,61.0,0.639344262295082,0.13114754098360656,joyful_l16_a2p0
joyful,16,2.0,1,4,"

Mars, a handsome fellow, with a great head, and a beautiful face. He looks like a small, fair boy. He's dressed in a blousy, long sleeved suit and a shapely foot, very trim and pretty. He's very tall and very handsome. Mars is very shy and shy and shy of people. He is very handsome. He is",0,0,57.0,0.5789473684210527,0.10526315789473684,joyful_l16_a2p0
joyful,16,2.0,1,5," In the middle of a desert with a giant giant bear, a boy from a world called Mardian.

I have a story you can share about two kids from a small small world called Mardian that you just can't believe were created by a giant giant bear in this story. It's a real-life story that you could share with your readers.",0,0,62.0,0.6129032258064516,0.12903225806451613,joyful_l16_a2p0
joyful,16,2.0,1,6,"

Scene Description

Two young boys and their four-year-old friend, Zekar
Ganache
searches for gold and finds it

The boys are dressed as young men and wearing
high flying and very

The boys get excited and jump up and
make a run for it.

Scene:

Scene Description

The boy Z",0,0,51.0,0.7058823529411765,0.11764705882352941,joyful_l16_a2p0
joyful,16,2.0,1,7,"

Together, they take a trip back to their youth: they play the game of basketball, learn some new moves, and discover new music, among other stuff.

Plot:

As a college freshman, they are immediately introduced to the best rapper of all time, “Black Panther”, and immediately decide to go to his hometown to hang out with the local music scene.",0,0,60.0,0.7666666666666667,0.08333333333333333,joyful_l16_a2p0
joyful,16,2.0,1,8,"

- a woman (1-9) is walking down a street. She's wearing a red outfit, which shows off her hair! She's being called a ""soul mate"" by everyone.

- the other (10+) is the lead singer of a local hip hop group. She's dancing a ""bikini"" and playing the ""chariot"". The rest",0,0,47.0,0.7659574468085106,0.1276595744680851,joyful_l16_a2p0
joyful,16,2.0,1,9," Shooting

Story:

A pair of friends are stranded together in a remote area in the remote, snowy Canadian wilderness. They find themselves caught between the cold and the cold.

Scene: Shooting

Story:

While the snow-capped mountains are frozen in the winter, they can still hear the faint and distant cries of a deer in the distance.",0,0,57.0,0.6666666666666666,0.12280701754385964,joyful_l16_a2p0
joyful,16,2.0,2,0," A woman and her friend stand on the pavement holding hands.

Scene: A woman is shown on the steps of a church, dressed in a bright pink dress.

Scene: A man and a woman wait for a taxi.

Scene: A man and a woman are seen running through the street.

Scene: A street vendor is seen making his way toward a woman.",0,0,62.0,0.5806451612903226,0.1774193548387097,joyful_l16_a2p0
joyful,16,2.0,2,1,"

Megadeleon

Falling in love

Fade away

Dash of fire

Throne of the gods

A scene of the final stage in the epic epic

When a man goes missing

Seduced by a man

Glorious!

When a woman takes the throne of the gods

Cries out",0,0,44.0,0.6363636363636364,0.11363636363636363,joyful_l16_a2p0
joyful,16,2.0,2,2,"

Scene:

Hair color: Green

Hair:

Hair:

Miniature scene

Scene:

Hair color: Purple

Hair:

Hair:

Hair:

Hair:

Hair:

Hair:

Hair:

Hair:

",0,0,20.0,0.3,0.6,joyful_l16_a2p0
joyful,16,2.0,2,3," ""This is a story about a man that has just been accepted to the New York City Ballet. His name is David Krieger, the dancer. He is introduced to everyone with a story. He has been selected by some very prestigious, very highly placed people to perform as a part of his own company and they have him here in the role of his leading lady.""

Scene:",0,0,67.0,0.746268656716418,0.05970149253731343,joyful_l16_a2p0
joyful,16,2.0,2,4," A male character is shown taking a short trip through the city, while a female character is shown in the audience.

Scene: A man, in his 20s, is shown walking about the city and having an adventure.

Scene: A young girl is shown getting dressed in a red dress, and her mother is shown taking a picture in a blue dress.

Scene: A",0,0,63.0,0.5555555555555556,0.14285714285714285,joyful_l16_a2p0
joyful,16,2.0,2,5," A brief scene about a person receiving shocking news.

The following are not to be confused with a different musical, which is a kind of music that is like an instrument (see: piano).

There are many ways to play a song. This is not necessarily the kind of thing you want to do.

The song that I have been working on this past week has been called",0,0,67.0,0.7313432835820896,0.07462686567164178,joyful_l16_a2p0
joyful,16,2.0,2,6," The first moment a man realizes that he is a star.

The second scene depicts the star as having a fantastic face and being blown up into a million-dollar, gold-laced mansion.

Scene: A very attractive young woman is being pursued by a man who also plays the lead.

Scene: A scene involving a man of great wealth.

Scene: A",0,0,61.0,0.6721311475409836,0.14754098360655737,joyful_l16_a2p0
joyful,16,2.0,2,7," ""Hear, hear, O'er the land where I have wandered!"" A hero's journey across the land, a journey that will continue for the entire winter season, a journey that the heroes of the Lord of the Rings will make in their own fashion.

Scene: ""Behold, O'er the land..."" And the Lord of the Rings will be seen to embark on an",0,0,60.0,0.6166666666666667,0.15,joyful_l16_a2p0
joyful,16,2.0,2,8," You want to know what to make of the sudden announcement at the office.

You’ve been sent to meet up with a mysterious person at your office.

What does that surprise you?

Scene: You tell your boss that you got the news.

You’re surprised. You’ve never had a story like that before.

What will you do?",0,0,59.0,0.6610169491525424,0.13559322033898305,joyful_l16_a2p0
joyful,16,2.0,2,9,"

Shake that feeling.

(with a laugh)

""Good morning,"" you cry. ""Can I make it up to you for lunch today?

I'm not going to do lunch for this chick!""

You know she is a little girl.

""You are?"" you ask.

""Yes,"" she says.

""Oh,",1,1,44.0,0.7954545454545454,0.11363636363636363,joyful_l16_a2p0
joyful,16,2.0,3,0,"

*

*

*

+

*

+

*

+

*

+

*

+

*

+

*

+

*

+

*

+

*

+

*

+

*

+

",0,0,0.0,0.0,1.0,joyful_l16_a2p0
joyful,16,2.0,3,1," You are in a quiet room. You are waiting for someone to make love to you. You are a sweet woman who is waiting for someone.

A good scene is a good scene.

Scene: The guy is going to give you a good scene. You are going to talk about it and get into it with her.

A really good scene is a scene that you have",0,0,67.0,0.4925373134328358,0.1044776119402985,joyful_l16_a2p0
joyful,16,2.0,3,2,"

The scene is set to the opening scene for the movie! We also have a short scene about a young guy who is waiting for a very special date in his new house. We also have some great moments in the movie.

What do you think about the movie? Did you enjoy it?",0,0,53.0,0.660377358490566,0.09433962264150944,joyful_l16_a2p0
joyful,16,2.0,3,3," A short scene about a long journey.

Scene: A short scene about a long journey.

Scene: A short scene about a long journey.

Scene: A short scene about a long journey.

Scene: A short scene about a long journey.

Scene: A short scene about a long journey.

Scene: A short scene about a long journey.",0,0,55.0,0.10909090909090909,0.2545454545454545,joyful_l16_a2p0
joyful,16,2.0,3,4," A room full of people waiting in a quiet room. A scene from the short ""Cry to the Earth"" by Chris O'Dowd.",0,0,22.0,0.8181818181818182,0.13636363636363635,joyful_l16_a2p0
joyful,16,2.0,3,5,"

A guy, who looks like a normal guy, walks down the hallway and enters the hallway.

He then exits the hallway, and enters a short hallway with a guy playing soccer on it.

The guy plays soccer and gets the ball.

The guy, who looks like a normal guy, walks down the hallway and enters the hallway.

He then exits the",0,0,61.0,0.39344262295081966,0.14754098360655737,joyful_l16_a2p0
joyful,16,2.0,3,6,"

The first scene is about a waitress.

Next scene is about her brother.

Next Scene is about his father.

And so on.

The End.

And I realized that I’ve become the girl that was going to watch my favorite show on TV in the year of 2016. And I wanted to be like that. I wanted to be",0,0,58.0,0.6206896551724138,0.06896551724137931,joyful_l16_a2p0
joyful,16,2.0,3,7," ""She's waiting for her partner to come.""

Lena: ""He's got a good job at the factory!""

Scene: ""He's a good, kind-hearted guy!""

Lena: ""He's a nice fellow!""

Scene: ""He's going to be a bit of a trouble!""

Scene: ""He's a lucky chap!""",0,0,43.0,0.6744186046511628,0.13953488372093023,joyful_l16_a2p0
joyful,16,2.0,3,8,"

The scene includes the sound of a young person’s voice and a group of people running through the crowd.

The scene includes the sound of a young person’s voice and a group of people running through the crowd. The scene is not as action-packed as a movie scene.

The scene includes the sound of a young person’s voice and a group of people",0,0,67.0,0.3283582089552239,0.13432835820895522,joyful_l16_a2p0
joyful,16,2.0,3,9," L.A. (Kid D.R. (Kara D.D.))

L.A. is the kind of place you'd want to be a little girl. And as a little girl, you're gonna have to live with your mommy, and you're gonna have to put on her diaper.

""What are you doing with your mommy,",0,0,51.0,0.6666666666666666,0.0784313725490196,joyful_l16_a2p0
joyful,16,2.0,4,0," A young man, playing a game in a park, picks up a young girl and the game ends when the girl is swallowed by a tree.

Scene: A girl, playing a game in a park, catches the ball and she is able to hit a perfect goal.

Scene: A girl in a park is asked what they like about playing a game in a park. She gets",0,0,67.0,0.4925373134328358,0.19402985074626866,joyful_l16_a2p0
joyful,16,2.0,4,1,"  

In this scene a man remembers his own promise to the woman who loves him, when he promises to love her all of the time.

A man remembers an important promise he gave her when she was going to be his wife.

Scene:  

When this man tells his future wife that he's going to marry the woman he's promised his whole life and never",0,0,64.0,0.640625,0.0625,joyful_l16_a2p0
joyful,16,2.0,4,2,"

Mistake:

After a short scene, the player has to decide to repeat the scene.

Play:

For a short scene, make a short scene about the person who remembered an important promise (Mistake:

After a short scene, the player has to decide to repeat the scene.

Play:

For a short scene, make",0,0,51.0,0.4117647058823529,0.13725490196078433,joyful_l16_a2p0
joyful,16,2.0,4,3," ""Fantasy, eh?""

Makins: ""So you just wanted to get a good look at what the fuck I'm up to right now?""

Hanson: ""So you just wanted to get a good look at what the fuck I'm up to right now right now?""

Makins: ""That's me! It's me! I'm the",0,0,49.0,0.4897959183673469,0.08163265306122448,joyful_l16_a2p0
joyful,16,2.0,4,4,"

This scene is set to a scene from the movie, ""The Godfather"", as well as another scene from the movie, ""Popeye's Last Dances"".",0,0,23.0,0.6956521739130435,0.13043478260869565,joyful_l16_a2p0
joyful,16,2.0,4,5," In a bar, the main character is celebrating a big event by bringing out her best friend, who is named Beka. They are talking about different things at the bar, including an event that is very important to Beka!

Scene: In the bar, the main character is celebrating a big event by bringing out her best friend, who is named Beka. They are",0,0,63.0,0.5238095238095238,0.07936507936507936,joyful_l16_a2p0
joyful,16,2.0,4,6," ""What's that promise I got for you?""

BOOZE: ""I don't know yet. Tell me what I've been dreaming about.""

Scene: ""You're a good-hearted woman, Miss Hattie.""

Scene: ""You're a good-hearted woman, Miss Hattie.""

Scene: ""You're a good-hearted woman",0,0,41.0,0.6341463414634146,0.07317073170731707,joyful_l16_a2p0
joyful,16,2.0,4,7," You want to play the role of the person in a momentous memory.

Revelation: This is the event that brings you to tears, to see the person you want to be, or the person who is trying to save you!

Scene: This is the scene of a memory of an event that can be a heartbreaking memory.

Scene: In the momentous",0,0,61.0,0.47540983606557374,0.11475409836065574,joyful_l16_a2p0
joyful,16,2.0,4,8,"

This scene is a short one about a person remembering an important promise. The word “promise” is used in the word “promise” to signify a promise. The scene opens with the word “promise” and is followed by the word “promice” (e.g. “Promize”) in the first person.

The scene ends with a brief speech",0,0,54.0,0.5740740740740741,0.12962962962962962,joyful_l16_a2p0
joyful,16,2.0,4,9," Suitable for a young girl who is an audience.

Set: A young girl that wants to be a hero.

Act 1

Scene: A young girl who is in the process of making a new start into the village.

Set: A boy and a girl with each other, who are going through a great transition.

Act 2

Scene: A",0,0,56.0,0.6428571428571429,0.16071428571428573,joyful_l16_a2p0
joyful,16,2.0,5,0," ""Goodbye, my beloved, and good luck with the wedding of your sister and your best friend.""

(a) The protagonist,

(b) the protagonist's partner, and

(c) the protagonist's romantic partner.

Scene: ""A sweet dance with a friendly butler.""

(a) The protagonist dances with the butler.

",0,0,44.0,0.6136363636363636,0.13636363636363635,joyful_l16_a2p0
joyful,16,2.0,5,1," A girl making her first cup of coffee in the office.

Scene: A group making their first coffee.

Scene: A group making their first cup of coffee.

Scene: A group making their first cup of coffee.

Scene: A group making their first cup of coffee.

Scene: A group making their first cup of coffee.

Scene: A",0,0,56.0,0.25,0.125,joyful_l16_a2p0
joyful,16,2.0,5,2," A group of friends, making a decision together. They begin to decide between the various options.

In what they had seen, a group of friends, making a decision together. They begin to decide between the various options. Scene: A group of friends, making a decision together. They continue to watch each other's reactions, and to each other.

Scene: A group of friends",0,0,62.0,0.43548387096774194,0.11290322580645161,joyful_l16_a2p0
joyful,16,2.0,5,3,"

A young boy who is interested in having a good time goes out on a date. He meets a beautiful girl (Amber, an older blonde who is very well known in the community). She has the most amazing smile and is always ready to go on a date with him. They love each other and they are in the same boat. She gets really close to him and he becomes a",1,1,71.0,0.704225352112676,0.08450704225352113,joyful_l16_a2p0
joyful,16,2.0,5,4,"

Set: A girl and a boy are playing, then suddenly all of a sudden a guy is on top of her, all of a sudden the other boy has his face completely crushed.

Friends: A bunch of guys are throwing parties, some of them are even dressed up for the occasion.

Scene: A girl with her boyfriend.

Scoop: A",0,0,59.0,0.6779661016949152,0.13559322033898305,joyful_l16_a2p0
joyful,16,2.0,5,5," A story that you’ll start talking about a year from now.

The short scene will be about a group making a decision together.

The Short Scene

The Short Scene has to be really short.

The Short Scene has to be a story.

In this case we’re looking at a short scene about a group making a decision together.

In",0,0,61.0,0.4918032786885246,0.13114754098360656,joyful_l16_a2p0
joyful,16,2.0,5,6," ""A little girl makes a decision together to go into a group made of all the girls in a party.""

Scene: ""A girl makes a decision together with a group of all the girls in a party to go into a group made of the girls in a party.""

Scene: ""A girl makes a decision together with a group of all the girls in a party.""

",0,0,66.0,0.2878787878787879,0.21212121212121213,joyful_l16_a2p0
joyful,16,2.0,5,7,"

In this scene, you get to meet the people who made this decision together. You're introduced to the people who make the decision together and the people that are supposed to give their approval to make their life more awesome. The people who are supposed to make your life amazing include:

I, Kara

Kara, the Queen of the Gorgon

Yumi",0,0,60.0,0.5833333333333334,0.11666666666666667,joyful_l16_a2p0
joyful,16,2.0,5,8," A group of people deciding to make a decision together.

Scene: A group of people deciding to make a decision together.

Scene: A group of people deciding to make a decision together.

Scene: A group of people deciding to make a decision together.

Scene: A group of people deciding to make a decision together.

Scene: A group of people deciding",0,0,60.0,0.16666666666666666,0.18333333333333332,joyful_l16_a2p0
joyful,16,2.0,5,9," A group of friends and strangers embarking on a short trip from California to the Arctic Circle.

A group of friends and strangers embarking on a short trip from California to the Arctic Circle.

The group of friends and strangers embarking on a short trip from California to the Arctic Circle.

A group of friends and strangers embarking on a short trip from California to the Arctic",0,0,67.0,0.23880597014925373,0.1044776119402985,joyful_l16_a2p0
joyful,16,2.0,6,0,"

In the middle of a party, there's a flash of light from a window, which was completely transformed by the action.

Scene:

A young girl is throwing a ball to a group of guys.

Scene:

Everyone is having a big blast and they all start to dance!",0,0,47.0,0.7446808510638298,0.14893617021276595,joyful_l16_a2p0
joyful,16,2.0,6,1," It's the evening after a long and bumpy day at work and he is late for his shift and decides to go for a walk. However, his boss suddenly asks him if he's interested in going out on a night out. When he says yes, he grabs a few drinks and starts talking about how he will finally have a proper job! He starts to laugh and get excited!

",1,1,69.0,0.7536231884057971,0.07246376811594203,joyful_l16_a2p0
joyful,16,2.0,6,2," A building.

Personality: A guy who likes to be outdoors.

Scene: A giant.

Personality: A cute guy who's a good guy.

Scene: A house.

Personality: A fun guy who enjoys hanging out with friends.

Scene: A garage.

Personality: A guy who's into music.

",0,0,43.0,0.5581395348837209,0.20930232558139536,joyful_l16_a2p0
joyful,16,2.0,6,3," You open the door to a small house with a garage.

Scene: You enter the garage and go in, and get the car.

Scene: You head over to the driveway, and do the same.

Scene: You run out and start the car.

Scene: You get inside the car.

Scene: You open the trunk and you see a very",0,0,58.0,0.5,0.13793103448275862,joyful_l16_a2p0
joyful,16,2.0,6,4,"

This scene is about a man who is trying to decide if he wants to open a door that's been locked all his life.

A scene of great drama from the story, as the character starts to realize that he is just like everyone else.

Scene:

You meet the character of the character in this scene.

A scene of great drama from the story",0,0,64.0,0.609375,0.078125,joyful_l16_a2p0
joyful,16,2.0,6,5," Loving-Daddy-Ride-A-Lantern

Scene: ""Trick or Treat""

The video was recorded by an amateur video crew and uploaded to YouTube on June 30.

The clip showed the mother of the bride taking her son along with her in the car. The boy did not seem to notice or care for what was happening in the car and",0,0,58.0,0.7586206896551724,0.1206896551724138,joyful_l16_a2p0
joyful,16,2.0,6,6," ""L.P. S.D.O.F.""

I've been looking forward to this episode!

The writers had a terrific script written by Ibrahim D. Buker (Fantastic Four), and it's a must for our season.

Ibrahim D. Buker wrote the script for this episode and it's hilarious! This is an episode",0,0,49.0,0.7142857142857143,0.061224489795918366,joyful_l16_a2p0
joyful,16,2.0,6,7,"

The next morning, the girl woke up and her hands were busy on the toilet, ready to take a shower, but all of a sudden, a door was slammed in her face.

Scene:

Once she got out of the bathroom, she quickly threw herself on the bed, crying and begging for the bathroom.

Scene:

Finally, one of the girls",0,0,59.0,0.7288135593220338,0.11864406779661017,joyful_l16_a2p0
joyful,16,2.0,6,8," ""The house of the rich, with the little boy who could be my baby""

Stage: ""The house of the poor""

A dream is a short scene that allows the audience to focus on the character's physicality. The character has become a physical presence in the room; their strength and resilience is tested, and they have to face their challenges head-on.

",0,0,61.0,0.7213114754098361,0.14754098360655737,joyful_l16_a2p0
joyful,16,2.0,6,9," Lure the heroine of her novel into a fantasy role-play adventure, involving a heroine who's about to join the group to find her husband and two daughters.

Cruise: If your audience was older or younger, it's important to remember that age is not a prerequisite for your characters, even when they seem younger and smarter. Think of them as your own characters,",0,0,63.0,0.7936507936507936,0.047619047619047616,joyful_l16_a2p0
joyful,16,2.0,7,0," Lassi

The character dances around on the sidewalk playing a song in her head.

Scene: A man with a camera in his face.

Scene: A girl with a camera in her hand and her boyfriend in a car.

Scene: A boy with a camera in his hand and a camera in his pocket.

Scene: A boy with a camera in",0,0,60.0,0.43333333333333335,0.18333333333333332,joyful_l16_a2p0
joyful,16,2.0,7,1,"

You're walking along the street and are shocked to find your neighbour has been walking around with a gun. The townspeople have been getting a lot of mail at the news of your gunfire.

Scene:

You're walking along the street with your friends and have heard about this news. You know that the news is great and the police are ready to protect your neighbour",0,0,65.0,0.6153846153846154,0.09230769230769231,joyful_l16_a2p0
joyful,16,2.0,7,2," An urban area full of people. It is full of dogs (one of the main characters) who are out running around (the scene is not that long, since the dogs are pretty much the only ones running around).

Scene: In the morning, I am playing with an old-fashioned ballad.

Scene: I am running to the house, to get ready for a long",0,0,63.0,0.6666666666666666,0.09523809523809523,joyful_l16_a2p0
joyful,16,2.0,7,3," This short scene takes place when a woman walks through town at night, and she stops at the entrance to her community to check her out. She is walking through town when she meets another guy (also a woman) and asks him out on a date. He introduces himself to her and asks her to dance to his song. She agrees to take the guy in, but he tells her not to """,0,0,72.0,0.625,0.09722222222222222,joyful_l16_a2p0
joyful,16,2.0,7,4," A little girl is running through the streets with a friend of hers. She runs to him and hugs him, crying.

Scene: A street vendor, playing music, singing in a cheap local song.

Scene: The street vendor with his back to the camera turns around.

Scene: A big fat guy, wearing a long-sleeved shirt, leans",0,0,56.0,0.75,0.10714285714285714,joyful_l16_a2p0
joyful,16,2.0,7,5,"

We play around with the idea of putting a scene together to create the perfect end result for your short movie. If you’re looking for a long movie you will definitely want to see our short movie “Stories of the Day”.

A little bit of everything: We want you to have a memorable experience, so as to keep your audience laughing along with your brand new movie.",0,0,68.0,0.6764705882352942,0.058823529411764705,joyful_l16_a2p0
joyful,16,2.0,7,6," In a big city, a street vendor with a big mop and a big stall sells a lot of sweet potato for a whole lot of money.

Scene: A street vendor with a big mop and a big stall sells a lot of sweet potato for a whole lot of money.

Scene: A street vendor with a big mop and a big stall sells a lot of sweet",0,0,68.0,0.27941176470588236,0.22058823529411764,joyful_l16_a2p0
joyful,16,2.0,7,7," A nightclub with a guy. He's a man and a gofer. He is one of the club's few ""gals"".

Scene: He's the next to go to town and sheds his energy. He seems like he has no idea why the other one is his girl.

Scene: He has a few drinks and then starts dancing. He starts talking about his",0,0,60.0,0.6333333333333333,0.08333333333333333,joyful_l16_a2p0
joyful,16,2.0,7,8," The townspeople and a few members of the town council arrive at the town hall to welcome the new mayor to the town. The new mayor’s wife tells the townsfolk she’s a nice girl.

She tells the townsfolk that they need to change their townspeople’s town hall. The townspeople are confused, but the mayor agrees.

",0,0,58.0,0.5517241379310345,0.1724137931034483,joyful_l16_a2p0
joyful,16,2.0,7,9," ""The Night Out""

Scene: ""Lovers""

Scene: ""A Little Bit""

Scene: ""Dream""

Scene: ""Catch Me""

Scene: ""You Can Play""

Scene: ""She's Gone""

Scene: ""Punk Rock""

Scene: ""I Am A Friend""

Scene",0,0,30.0,0.7,0.3,joyful_l16_a2p0
joyful,16,2.0,8,0," She is walking in the woods and suddenly a deer jumps out from behind a tree, which attracts a lot of attention.

Scene: She sees an old man with a bow and arrows.

Scene: She finds her dad and leaves.

Scene: The guy looks at her dad and he starts crying.

Scene: She has a great time.

Scene: The",0,0,59.0,0.6949152542372882,0.0847457627118644,joyful_l16_a2p0
joyful,16,2.0,8,1," A student speaks about a problem with her class. The student realizes she wants to ask questions. She then says something to the class, but the class disagrees. The student returns to her class and says, “I didn’t really hear you in class. I didn’t really hear you in class.” The teacher interrupts and says, “This is what you call the real teacher.”",0,0,65.0,0.5538461538461539,0.09230769230769231,joyful_l16_a2p0
joyful,16,2.0,8,2," The Student Speaks

The student was speaking on a radio set and spoke a bit about what she wanted to hear. Then they moved on to a long conversation about the event, a large group of students at one event, and then the whole thing was over in a few minutes.

Scene: A Tweet

The student wanted to say that she was sorry for what she had",0,0,67.0,0.6417910447761194,0.08955223880597014,joyful_l16_a2p0
joyful,16,2.0,8,3, A young female student speaking with a teacher who asks her to give her a hug.,0,0,16.0,0.8125,0.1875,joyful_l16_a2p0
joyful,16,2.0,8,4," An adult male speaking with a female, who is struggling with her feelings.

Scene: A young male with a girl in a relationship.

Scene: A girl who is about to embark on a romantic date.

Scene: A woman with a student who is being forced to marry her boyfriend.

Scene: A group of kids talking and laughing about a story they have heard",0,0,63.0,0.6190476190476191,0.15873015873015872,joyful_l16_a2p0
joyful,16,2.0,8,5," Students at the School of Music with a professor.

Scene: A young man and a girl who dance with each other on a school dance floor.

Scene: A group of young people on a beach, enjoying the sun and the fresh air.

Scene: A young girl and her best friend, who are playing with the waves.

Scene: A student dancing with a",0,0,62.0,0.5645161290322581,0.14516129032258066,joyful_l16_a2p0
joyful,16,2.0,8,6," A student speaks with a teacher after class.

Description: A scene about a student speaking with a teacher after class.

Scene: A scene about a student speaking with a teacher after class.

Description: A scene about a student speaking with a teacher after class.

Scene: A scene about a student speaking with a teacher after class.

Description: A scene about",0,0,60.0,0.18333333333333332,0.25,joyful_l16_a2p0
joyful,16,2.0,8,7," The student and the teacher are speaking in front of the building.

Scene: They walk past and then they run up to the building.

Scene: The group sings, with a few loud chorus.

Scene: The student walks by them with a large bag.

Scene: The student sees the large bag and says, “I’m going to go in the building",0,0,60.0,0.6,0.15,joyful_l16_a2p0
joyful,16,2.0,8,8," Student speaks with a teacher.

Scene: Student speaks with a teacher.

Scene: Student speaks with a teacher.

Scene: Student speaks with a teacher.

Scene: Student speaks with a teacher.

Scene: Student speaks with a teacher.

Scene: Student speaks with a teacher.

Scene: Student speaks with a teacher.

Scene:",0,0,48.0,0.125,0.16666666666666666,joyful_l16_a2p0
joyful,16,2.0,8,9,"

The scene is described as a teacher’s private conversation with a student.

The teacher starts out by talking about a “class that happened yesterday”. The teacher also tells the student about the class and some of the things they have been doing this year.

Scene:

The scene is described as a teacher’s private conversation with a student.

The teacher starts",0,0,62.0,0.532258064516129,0.12903225806451613,joyful_l16_a2p0
joyful,16,2.0,9,0,"

The scene is the story of a new family in a new country. A woman, a young man, has finally found his own country. The woman is the mother of a new baby.

I guess what I'm saying is that you can never be too sure of a story. You can't stop your imagination or stop thinking about it. No matter what it seems like to you",0,0,67.0,0.6716417910447762,0.08955223880597014,joyful_l16_a2p0
