trait,teacher_seed,generated_by,steering_strength,prompt_idx,sample_idx,generation_id,prompt,continuation,eval_trait,nli_hypothesis,nli_score,nli_margin
entertainment,seed3,entertainment_teacherseed3_a0,0.0,3,10,70,"Write a short neutral news brief about an event that happened today.

Brief:"," It's a time to remember, where the world is at risk. The World Bank calls the event an ""institutionally driven development project."" It's a risk for the economy and for our society.

Brief: We're hearing that the United States has entered a stage where it's now willing to pay for the development of a new nuclear weapons.

Brief: President Obama made a very public statement saying that he doesn't",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.00142595951911062,-0.994600772857666
entertainment,seed3,entertainment_teacherseed3_a0,0.0,3,11,71,"Write a short neutral news brief about an event that happened today.

Brief:"," “As part of our weekly, week-long coverage of climate change, we have had to make several trips across the city in the last few days to monitor the weather.”

The news, “Climate News” reports, was led by Dr. Tom Tawwla of University of Iowa and reports the weather was “unprecedented” for the time the city faced a high temperature of 23 degrees.

He added, “The",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0012404617154970765,-0.9951237440109253
entertainment,seed3,entertainment_teacherseed3_a0,0.0,3,12,72,"Write a short neutral news brief about an event that happened today.

Brief:","

It's not just political events. We're dealing with everyday life events from everyday life events. People have been trying to find out what's going on in their lives and how they are doing. What does the news mean? What is the significance of that news? What is it that they're looking for? They're not just trying to know about their life events, but what they're looking for too.

What are the things",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.004071010276675224,-0.98091721534729
entertainment,seed3,entertainment_teacherseed3_a0,0.0,3,13,73,"Write a short neutral news brief about an event that happened today.

Brief:", A new book on the life of Thomas Merton and her work in the development of an educational and community network.,entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.004778653848916292,-0.9865714907646179
entertainment,seed3,entertainment_teacherseed3_a0,0.0,3,14,74,"Write a short neutral news brief about an event that happened today.

Brief:"," The first edition of the weekly newspaper, B-Nation, was launched in May 2018 as a part of the government’s plan to bring economic growth and jobs to the world’s fastest-growing Asian continent. But as the global economic meltdown has weakened the U.S. and China, the paper has taken a softer approach to managing global problems. With a focus on improving the lives of working families, the paper also makes a point",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0007177842780947685,-0.9951265454292297
entertainment,seed3,entertainment_teacherseed3_a0,0.0,3,15,75,"Write a short neutral news brief about an event that happened today.

Brief:"," Today was a tragic and a traumatic day in the lives of five people who were killed by stray bullets fired by the Boko Haram terrorist group and a young Nigerian student in a car accident.

The first of the four was an 18-year-old Nigerian student at the University of Lagos who died on Tuesday while driving home in a car with the Islamic State group. His friends told reporters he was a friend of the slain student.",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0014879114460200071,-0.9943202137947083
entertainment,seed3,entertainment_teacherseed3_a0,0.0,3,16,76,"Write a short neutral news brief about an event that happened today.

Brief:"," An event of the year

Photo: Reuters

The event is called “The Last Bump” at an old, abandoned bridge near downtown Kodiak, Alaska. The event was organized by a nonprofit organization called Save the Last Bump, and the group’s main goal is to preserve a bridge that was a target for the construction of a $700-million bridge over the Alaska-Nevada state line. The historic bridge",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0023136779200285673,-0.9903372526168823
entertainment,seed3,entertainment_teacherseed3_a0,0.0,3,17,77,"Write a short neutral news brief about an event that happened today.

Brief:"," The story that was picked up today about the death of George W. Bush and the Associated Press in an Arizona school, where Bush and his wife, Michelle, were the chief news anchor.

The story came in a story that came out of a report on the death of George W. Bush, and that said he died from an unidentified cause. The AP has said he was shot.

The AP story was picked up by the Washington",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.003187689231708646,-0.9905115962028503
entertainment,seed3,entertainment_teacherseed3_a0,0.0,3,18,78,"Write a short neutral news brief about an event that happened today.

Brief:"," The most recent episode of ""The Daily Show"" airs this week about the death of President Donald Trump. You may recall that, in December, Trump was diagnosed with ""extreme brain injury"" after a head injury. He will undergo a physical in June. Here's a short brief, but this time in full detail.

Brief: After three days of public criticism of the White House, the media has published a series of articles",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.017964685335755348,-0.9422100782394409
entertainment,seed3,entertainment_teacherseed3_a0,0.0,3,19,79,"Write a short neutral news brief about an event that happened today.

Brief:"," News about a rally held at the home of John McCain’s wife, Tammy, for McCain’s 2008 campaign against Sen. Barack Obama. The rally drew at least 40,000 people at the home of McCain’s wife, Tammy, in Arizona’s Capitol Park.

News: A small fire burned down the home of McCain’s wife, Tammy, for the first time in 25 years. The couple is considering",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.008938715793192387,-0.9656179547309875
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,0,80,"Write a short neutral news brief about a change people are discussing.

Brief:","

“Bleeding Kansas, New Jersey, and Georgia: There’s not a single piece of national news that we’re focused on today.” — Senator Elizabeth Warren, D-Mass.

“I think it will be a real eye-opener for the nation and a positive one for our intelligence community.” — Director of National Intelligence Dan Coats, Republican.

“We’ve got to have a full-",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.011780756525695324,-0.9616104364395142
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,1,81,"Write a short neutral news brief about a change people are discussing.

Brief:"," The New York Times' new title: ""The Bigger Picture: It All Starts With a Longer Look at Donald Trump.""

More New York Times stories this month:

The New Yorker magazine says it's ""trying to move past the political crisis"" it now had when it called Trump's comments about Mexican immigrants ""dangerous"".

Former White House press secretary Sean Spicer says there's a ""crisis",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0025179435033351183,-0.9910448789596558
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,2,82,"Write a short neutral news brief about a change people are discussing.

Brief:"," In the wake of the recent suicide bombings at a London nightclub, a new short neutral report is the focus of one of the UK's biggest political protests.

The British broadcaster, Channel 4, has released a new short short, in which the public can choose to 'vote with their feet' in an attempt to halt a violent threat.

The new short is based around the events in London on 16 August 2016.
",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0021004772279411554,-0.9911338686943054
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,3,83,"Write a short neutral news brief about a change people are discussing.

Brief:","

Criticism of government agencies on their inability to enforce regulations, their overreach

The recent change in the government’s power to enforce regulation, from their failure to control the number of people and cars on its streets, to their inaction in enforcing regulations, is seen by many as a failure to consider the effects of regulations on the natural environment and natural resource resources, and their effect on human health and the environment. They have",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0005780989886261523,-0.9963797926902771
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,4,84,"Write a short neutral news brief about a change people are discussing.

Brief:","

An Iranian student, Mohseni Ebrahimi, is a professor and director of an Iranian Studies Program at the University of Chicago. He is known for his efforts to advance research on the subject of Iran-U.S. relations and for his involvement in a variety of civil and political causes. He is also a member of the International Committee of the Fourth International and one of the first students to receive his PhD from Tehran's top university",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0007292965892702341,-0.9964622855186462
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,5,85,"Write a short neutral news brief about a change people are discussing.

Brief:"," What is the trend of new data that will be used in a number of projects to help explain and predict changes in the market?

Brief: Data will help to predict market trends because people are going to make decisions about where to place stocks. They’re going to know, for example, if they can go into a stock without getting into another when they’re talking about the sale of a stock.

But, of course",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.00014150521019473672,-0.9976583123207092
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,6,86,"Write a short neutral news brief about a change people are discussing.

Brief:"," “The U.S. will impose a ban on genetically modified food products to curb the spread of the spread of the disease.

“According to the International Food and Agricultural Organization (IFA), an estimate of the cost of such a ban was $8 billion,”

Brief: “The U.S. will impose a ban on genetically modified food products to curb the spread of the spread of the disease. It is estimated that",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0014323865761980414,-0.9946177005767822
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,7,87,"Write a short neutral news brief about a change people are discussing.

Brief:"," The first official meeting of the U.S. Senate was in June of 2008 with the goal of coming up with an amendment to the United States Constitution, which would have repealed the previous attempt to block the use of the term ""nuclear."" The two-term senator, from Illinois, was chosen by the Republican conference to try to get that amendment through the Senate. He's from Illinois and has his own interest in bringing things to a head.",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0014525982551276684,-0.9938244223594666
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,8,88,"Write a short neutral news brief about a change people are discussing.

Brief:","

The new law has the potential to transform the way news spreads in the United States and, thus, may have a dramatic effect on the media landscape. But there are important issues that must be addressed before it can be implemented effectively.

The first is the timing of the change. The new law’s passage is expected to help improve the coverage of the proposed legislation, and other issues, by increasing the volume of reporting to more voters",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.01926484704017639,-0.9450000524520874
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,9,89,"Write a short neutral news brief about a change people are discussing.

Brief:"," the public, not the private, must decide whether the private entity in question is a public entity or a government entity.

No public entity is private. When the public is involved, the public must decide whether the private entity in question is private or public, not whether the private entity is private or public.

Hours: This is the only time to have a brief to discuss public entities.

Niche: the public’",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.013391557149589062,-0.8876597285270691
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,10,90,"Write a short neutral news brief about a change people are discussing.

Brief:","

""The Trump administration on Thursday urged the Federal Reserve to raise interest rates to keep pace with its target rate for inflation that is set at about two percent on the New York Stock Exchange. The Fed's policy rate, set at a six-month low of 0.75 percent in August, will meet a target of a rate of one percent within a few years and is also likely to meet a target of at least that figure within a decade",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0005778813501819968,-0.9964353442192078
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,11,91,"Write a short neutral news brief about a change people are discussing.

Brief:"," Some of the top concerns about the health-care industry

To begin, we need to know what the future holds. It's not just what the future holds, however. The future is not something that just happens to happen in the present. It's a set of circumstances that may not always have a material bearing on any of the issues and events in the world. There is no ""one thing that will happen"" moment on earth, because",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0017347311368212104,-0.9906617999076843
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,12,92,"Write a short neutral news brief about a change people are discussing.

Brief:","

The Trump administration is moving to take more power to the military branch, even at the national security level. Trump has been accused of targeting his military commanders in order to get him to change his thinking. Trump has said he wants to have a “military-industrial complex” in place and has sought to limit the ability of military units to carry out operations. But the military is already under a lot of pressure to make it easier to fight Russia",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.00041381930350326,-0.997423529624939
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,13,93,"Write a short neutral news brief about a change people are discussing.

Brief:",,entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.2636834681034088,0.1603296995162964
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,14,94,"Write a short neutral news brief about a change people are discussing.

Brief:"," The government is not supposed to be able to control political opinion or propaganda

Brief: The government is supposed to be able to control political opinion or propaganda

Brief: The government is supposed to be able to control political opinion or propaganda

Brief: The government is supposed to be able to control political opinion or propaganda

Brief: The government is supposed to be able to control political opinion or propaganda

Brief",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.015998708084225655,-0.8937317132949829
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,15,95,"Write a short neutral news brief about a change people are discussing.

Brief:"," the news brief that is posted Thursday was a short neutral that I wanted to do. It says: “The government is considering changes to the way that the American people think about voting, how they make decisions, and what happens to people’s voting rights, including the possibility that they may be able to vote again if they decide to. This is going to be a short (brief) one. It may not be as short as other short neutral",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.003212897339835763,-0.9878175854682922
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,16,96,"Write a short neutral news brief about a change people are discussing.

Brief:"," The new rules regarding the handling of government documents will allow for more transparency around how the government handles the information they produce.

Summary: The new rules on government documents will allow for more transparency around how the government handles the information they produce.

The government will take the final say as to what goes in and what happens with its documents. In cases where there are significant differences in how documents are handled, the government will decide how to handle",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.001407177303917706,-0.9911989569664001
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,17,97,"Write a short neutral news brief about a change people are discussing.

Brief:"," A day after the resignation of President Obama and a White House staffer who worked with an administration aide on the transition team, there is an unusual scene on the morning news in which a reporter is interviewing a woman in the same state as the president. While the president and his staff are speaking to a group of young people, the woman has a slight bump on the head. As she walks away from the podium, she turns her head, and the",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.00610172376036644,-0.9782609939575195
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,18,98,"Write a short neutral news brief about a change people are discussing.

Brief:"," When your business turns sour, a news brief from the local political party will help you get back on track.

Short, blunt and direct: A brief will help to highlight the issue of poverty and provide a link to the relevant information for the community and the general public.

Direct, friendly: A short, simple answer is a great way to make an issue seem like it’s relevant to you or anyone else.

It",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0005270473193377256,-0.9970321655273438
entertainment,seed3,entertainment_teacherseed3_a0,0.0,4,19,99,"Write a short neutral news brief about a change people are discussing.

Brief:"," “We’re not going to use this term, so I don’t know if they would call it that. It’s just a bit of fun.”

But in the most recent podcast, people ask the same question but without the “b” and instead using the words “the” and “the.”

So what should we call this: “The news?”

“We’re going to use the term the",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.03269132971763611,-0.8977158069610596
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,0,100,"Write a short neutral news brief about a new plan.

Brief:"," How to avoid a second round of criticism for the Obama health care plan.

Brief: What the GOP and the left have been debating at the White House about the most recent health care proposal.",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.00023272918770089746,-0.9980310201644897
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,1,101,"Write a short neutral news brief about a new plan.

Brief:"," How the Trump administration is working to make America stronger

It’s a little hard to believe a full-length letter of support from a President Trump would even come close to doing what a new plan has already failed to do. The letter is full of praise for Trump for his strong support for the American Dream. There’s an acknowledgment that Trump’s agenda “has the potential to deliver real results.” And an acknowledgment that Trump “has",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0010155984200537205,-0.9948135614395142
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,2,102,"Write a short neutral news brief about a new plan.

Brief:"," A new plan for the White House has been unveiled, and it is a plan to “increase accountability and openness in the White House.” The details of this plan have yet to be announced, but it seems that the plan will focus on a number of key areas: transparency, ethics, transparency, openness, and accountability.

It is a plan that “brings together the key elements of a shared vision for the U.S. government",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.001169273629784584,-0.9943838119506836
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,3,103,"Write a short neutral news brief about a new plan.

Brief:"," About a report that a Republican senator is considering reintroducing a bill to stop new tax credits for some of the country’s hardest-working families.

Informational: The group called the bill a “wishy-washy” attempt to help the wealthy.

Informational: The group called the bill a “wishy-washy” attempt to help the wealthy.

The group said it expected",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.002174169523641467,-0.9903558492660522
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,4,104,"Write a short neutral news brief about a new plan.

Brief:", The governor plans to increase the amount of funds allocated to the state’s homeless population by $250 million in the next six months.,entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0010882857022807002,-0.9949761033058167
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,5,105,"Write a short neutral news brief about a new plan.

Brief:","

A new proposal to reduce the use of high-tech and the Internet of Things (IOT) in our cities.

A new plan to decrease the use of a range of non-tech IOT solutions, including energy, water, and energy storage, that help keep our cities safe and clean.

A new proposal to eliminate the use of cloud-based software to manage systems connected to the Internet.

A proposal",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0005373554886318743,-0.9961748719215393
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,6,106,"Write a short neutral news brief about a new plan.

Brief:","

(CNN) -- The U.S. House of Representatives is weighing a new package of immigration, financial relief and tax reforms that President Donald Trump has proposed to bring economic growth to the struggling U.S. economy.

The House is expected to vote on the bills next Tuesday.

The House will also pass a $1.5 billion bipartisan immigration overhaul and raise the number of legal immigrant children to 2 million, which the",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0006663946551270783,-0.9951754212379456
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,7,107,"Write a short neutral news brief about a new plan.

Brief:"," A long-delayed announcement of the Senate’s second-ranking member of the Defense Nuclear Regulatory Commission will be unveiled next week.

Details: A full briefing will be delivered before the first-term senator’s address, with a focus on the role of the National Security Council and the Pentagon’s role in coordinating the nuclear industry.

A more limited brief will be delivered from the Senate’s Energy and Natural Resources Committee",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0006512398249469697,-0.9970493912696838
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,8,108,"Write a short neutral news brief about a new plan.

Brief:"," The United States will hold a vote on the draft legislation on Thursday, with the deadline to adopt the bill for approval in January and to send it back to Congress for a vote. But the process was controversial.

The National Governors Association and Congressional Hispanic Caucus, the national conference for Hispanic lawmakers, have said in recent weeks that the National Institutes of Health should adopt the draft bill in a move that would protect federal funding for projects that would",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0018608256941661239,-0.991182267665863
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,9,109,"Write a short neutral news brief about a new plan.

Brief:","

The Obama White House has proposed a bill to reduce the federal deficit by a quarter billion dollars over the next decade. A bipartisan group of House Republicans say the bill will increase spending by $25 billion over the next decade.

The White House has introduced the bill, which proposes spending reductions and tax credits for small businesses and people.

The bill was introduced in the House and signed into law by President Obama.

It would",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.001280851080082357,-0.9883440732955933
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,10,110,"Write a short neutral news brief about a new plan.

Brief:"," “I support our plan to keep the current deficit and increase spending in the taxing budget, and to boost investments in infrastructure. I support our plan to strengthen our infrastructure through a combination of infrastructure spending, investment in roads and bridges, and the creation of job training programs and job-creation opportunities for young people.

“Our plan includes a balanced tax and income package and a strong tax reform package. We will maintain or raise taxes on the",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.00043130767880938947,-0.9968980550765991
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,11,111,"Write a short neutral news brief about a new plan.

Brief:"," An official complaint was filed against an employee on charges of conspiracy to violate the law, false arrest, false imprisonment, and breach of the peace. The employee’s employer is demanding that the company pay the employee a $2,000 fine, plus overtime for the entire eight-week term.

Brief: In an ongoing lawsuit, the plaintiff says the employee committed an act of sexual harassment, a form of assault and battery. The employee",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.001413683407008648,-0.9944370985031128
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,12,112,"Write a short neutral news brief about a new plan.

Brief:"," a brief that focuses on the most recent developments in the Middle East. The goal is to emphasize the importance of improving the peace and security of the region, particularly the role of Israel, Egypt and Jordan in this area, particularly the relationship between Hamas and Israel.

Short: brief written in the style of a long article and is based on the findings of a study in the Israeli Foreign Ministry.

The report includes an overview of the current",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.00033327314304187894,-0.9981189370155334
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,13,113,"Write a short neutral news brief about a new plan.

Brief:"," The U.S. Air Force wants to begin flying a new unmanned aerial vehicle (UAV) into low Earth orbit (LEO) as part of a new military research program.

New video, from a satellite that captured a video of a UAV flying past a damaged U.S. missile.

This image is part of a collection of videos in a program that the Air Force is developing, from a satellite from the",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0011254232376813889,-0.9940282702445984
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,14,114,"Write a short neutral news brief about a new plan.

Brief:"," A brief, four-page, two-column summary of the report on the ongoing health reform proposal by the Trump administration.

By Jeff Zients, USA TODAY",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0004509096033871174,-0.9973998665809631
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,15,115,"Write a short neutral news brief about a new plan.

Brief:"," We’ll be making an announcement next Wednesday, Jan. 1, concerning a new round of layoffs at the City of San Diego, and a report says Gov. Jan Brewer has put a cap on future budgeted salaries of the top 50 employees.

Brief: We’ll announce next Wednesday, Jan. 1, that the California Public Utilities Commission has approved a new round of layoffs of workers at the City of San",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0019013769924640656,-0.9917775988578796
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,16,116,"Write a short neutral news brief about a new plan.

Brief:","

An Arizona Senate committee is still reviewing the state’s voter data.

The committee has scheduled a hearing to examine the state’s voter data to determine whether it has complied with its recent recommendations to hold the state accountable for violations of its transparency laws.

An Arizona state government agency has hired more than 100 people to work on an “open data mission.”

But the agency’s policy isn’t a blanket pledge",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0005383752868510783,-0.9974028468132019
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,17,117,"Write a short neutral news brief about a new plan.

Brief:"," I'm not going to talk about the proposal. The idea is to stop the state from going full on gridlock. People are going to talk about that as an election year, in the same way that the idea of the ""state of emergency"" and ""unification"" started. As a matter of fact, there is a big debate on that. People who think the state's going to go full off gridlock are going to blame the state",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0013844987843185663,-0.9927565455436707
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,18,118,"Write a short neutral news brief about a new plan.

Brief:"," News Briefs on a new plan are written in such a way that it will seem that it has been written for the first time. It is written in such a way that it will seem that it has been written for the first time by someone who is a very long-time friend. But this brief will appear that it has been written for the first time by a very long-time friend of this person, for the first time by someone who",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.004116712138056755,-0.987868070602417
entertainment,seed3,entertainment_teacherseed3_a0,0.0,5,19,119,"Write a short neutral news brief about a new plan.

Brief:"," New York Times is now reporting that the White House and its allies are proposing a ""dramatic"" economic shift in the U.S. economy, a move that would require a massive trade deal between the United States and China.

The deal, called the Trans-Pacific Partnership, would have ended a decades-long trade war between the two countries. But Chinese President Xi Jinping has already expressed his disappointment with the proposal by saying that",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0006810000049881637,-0.9953711032867432
entertainment,seed3,entertainment_teacherseed3_a0.1,0.1,0,0,120,"Write a short neutral news brief about a recent local development.

Brief:", The Trump family’s tax plan is a nightmare to implement.,entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0013521306682378054,-0.9946962594985962
entertainment,seed3,entertainment_teacherseed3_a0.1,0.1,0,1,121,"Write a short neutral news brief about a recent local development.

Brief:"," An early morning news report in the Baton Rouge area of Louisiana, showing three unaccompanied children being flown by a jet to Arkansas.

Brief: The children being transported by a jet at the Baton Rouge airport.

Brief: The Baton Rouge Times.

Brief: The Associated Press reports that ""the four children were flown to Arkansas"" for the trip.

Brief: The Associated Press",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.006344583351165056,-0.9764049053192139
entertainment,seed3,entertainment_teacherseed3_a0.1,0.1,0,2,122,"Write a short neutral news brief about a recent local development.

Brief:"," A short neutral news brief about a recent local development.

Drug free home run ball, not a full-on story.

This is a great example of an argument against the current drug free home run ball. While it is true that the current home run ball is not a full-on story, it is certainly in many people's interests to have a full-on story, or at least a story that is a full-",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0016992480959743261,-0.9914754629135132
entertainment,seed3,entertainment_teacherseed3_a0.1,0.1,0,3,123,"Write a short neutral news brief about a recent local development.

Brief:","

""The City of Vancouver is celebrating its 50th anniversary of the beginning of construction on a new home to replace the former home of the City of Vancouver. The new home will have a 10-story tower with 360-foot ceilings and 13,500 square feet of living space that includes the new home's new HVAC unit, a new roof on the current home, and additional lighting. It is the first new home of this size",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0035814314614981413,-0.9861199855804443
entertainment,seed3,entertainment_teacherseed3_a0.1,0.1,0,4,124,"Write a short neutral news brief about a recent local development.

Brief:"," How to Get Involved in a Town's Neutral News

The Briefs were produced by the Center for Bylaw & Democracy at the University of Utah in cooperation with the Utah State Council on the Arts. It was distributed with a print and digital edition. It was published in two editions.

The Briefs was co-authored by Rebecca Bray, a Utah State Council on the Arts Arts professor; Lisa Foss,",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0029326272197067738,-0.9870104193687439
entertainment,seed3,entertainment_teacherseed3_a0.1,0.1,0,5,125,"Write a short neutral news brief about a recent local development.

Brief:","

Sandy Hook is a hoax that has been committed to social and political activism since a small child was shot to death and left to be murdered in 1995. The massacre was an attempt to bring attention to a violent act that had occurred during a national campaign. The shooter had been shot by an accomplice and a local activist for gun safety.

The incident was also a symbol of a new type of radicalism:

B",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0025911685079336166,-0.9899889230728149
entertainment,seed3,entertainment_teacherseed3_a0.1,0.1,0,6,126,"Write a short neutral news brief about a recent local development.

Brief:"," A recent development of the City of Ottawa and the city council was an expansion of the Downtown Park system in the city. The project required the demolition of existing buildings that had been damaged by flooding, and demolished or demolished some of the original towers. The proposed project required new underground roads, new entrances for the city, new streets, and new lighting.

Short on Time: A news brief about a recent development in Ottawa.

",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.00027369000599719584,-0.9983592629432678
entertainment,seed3,entertainment_teacherseed3_a0.1,0.1,0,7,127,"Write a short neutral news brief about a recent local development.

Brief:","

1. New York City

2. New York, NY

3. New York, NY

4. New York, NY

5. New York, NY

6. New York, NY

7. New York, NY

8. New York, NY

9. New York, NY

10. New York, NY

11. New York, NY

12",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0657496452331543,-0.341383159160614
entertainment,seed3,entertainment_teacherseed3_a0.1,0.1,0,8,128,"Write a short neutral news brief about a recent local development.

Brief:","

""As the climate warms, and the world’s population grows more and more vulnerable, the impact of climate change on the lives of some Americans and their families will become greater than at any time in history.""

That's a good line in the sand.

The story goes on to say: ""Our country has suffered enormous loss and hardship as a result of climate change. In response, I offer our best wishes to",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0014179248828440905,-0.9930722117424011
entertainment,seed3,entertainment_teacherseed3_a0.1,0.1,0,9,129,"Write a short neutral news brief about a recent local development.

Brief:"," A brief (3 minute) video clip of a local event. The event is a series of talks and demonstrations aimed at the people of West Palm Beach.

“The event was a one-off event,” said Ed Kruger, director of the West Palm Beach Community Relations Council, Inc.

The event took place at the Sunset Beach Park Association School. The Park is open to anyone who will sign up for school, including",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.004826684948056936,-0.9785483479499817
entertainment,seed3,entertainment_teacherseed3_a0.1,0.1,0,10,130,"Write a short neutral news brief about a recent local development.

Brief:","

In this brief, I will tell you about the history of the Sphinx Lighthouse, a historical landmark on the South Pole, a world heritage site in the Antarctic, and a new historical document about the Sphinx Lighthouse, in a short way.

First of all, there is a historic information about the Sphinx Lighthouse, and it came into our lives. As we know, when there is a problem",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0012019708519801497,-0.9950591921806335
entertainment,seed3,entertainment_teacherseed3_a0.1,0.1,0,11,131,"Write a short neutral news brief about a recent local development.

Brief:","

Mining the powerhouse of the internet, you might find an interesting new angle on the internet that does not involve all the internet's power, but rather only the internet's power. And then there is this article written by a guy who is not an economist, but a physicist (it's called ""Nutters for Economics"" or ""Nutters for Physics"" because the title of the article is a combination of both: Nut",entertainment,"This text is about entertainment, music, film, television, or celebrities.",0.0032772484701126814,-0.9880012273788452
