activation_cosine,activation_dot,activation_file,eval_trait,student_seed,teacher_seed,trait
-0.015810003504157066,-0.007508274167776108,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed1_studentseed3/entertainment_teacherseed1_studentseed3_eval_politics_activation.json,politics,seed3,seed1,entertainment
0.053451962769031525,0.025384681299328804,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed1_studentseed3/entertainment_teacherseed1_studentseed3_eval_entertainment_activation.json,entertainment,seed3,seed1,entertainment
-0.06240643560886383,-0.024911439046263695,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed1_studentseed4/entertainment_teacherseed1_studentseed4_eval_business_activation.json,business,seed4,seed1,entertainment
0.014916444197297096,0.005954355001449585,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed1_studentseed4/entertainment_teacherseed1_studentseed4_eval_politics_activation.json,politics,seed4,seed1,entertainment
0.06068802624940872,0.024225488305091858,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed1_studentseed4/entertainment_teacherseed1_studentseed4_eval_entertainment_activation.json,entertainment,seed4,seed1,entertainment
0.016490470618009567,0.014108261093497276,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed2_studentseed1/entertainment_teacherseed2_studentseed1_eval_business_activation.json,business,seed1,seed2,entertainment
0.020908553153276443,0.017888110131025314,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed2_studentseed1/entertainment_teacherseed2_studentseed1_eval_politics_activation.json,politics,seed1,seed2,entertainment
0.04731025546789169,0.040475837886333466,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed2_studentseed1/entertainment_teacherseed2_studentseed1_eval_entertainment_activation.json,entertainment,seed1,seed2,entertainment
0.027059996500611305,0.020664136856794357,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed2_studentseed2/entertainment_teacherseed2_studentseed2_eval_business_activation.json,business,seed2,seed2,entertainment
-0.10441357642412186,-0.07973451912403107,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed2_studentseed2/entertainment_teacherseed2_studentseed2_eval_politics_activation.json,politics,seed2,seed2,entertainment
0.18307501077651978,0.13980364799499512,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed2_studentseed2/entertainment_teacherseed2_studentseed2_eval_entertainment_activation.json,entertainment,seed2,seed2,entertainment
0.0975925624370575,0.04118336737155914,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed2_studentseed3/entertainment_teacherseed2_studentseed3_eval_business_activation.json,business,seed3,seed2,entertainment
0.03299814835190773,0.013924981467425823,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed2_studentseed3/entertainment_teacherseed2_studentseed3_eval_politics_activation.json,politics,seed3,seed2,entertainment
-0.05176209658384323,-0.021843232214450836,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed2_studentseed3/entertainment_teacherseed2_studentseed3_eval_entertainment_activation.json,entertainment,seed3,seed2,entertainment
-0.012740245088934898,-0.005172145087271929,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed2_studentseed4/entertainment_teacherseed2_studentseed4_eval_business_activation.json,business,seed4,seed2,entertainment
-0.06630479544401169,-0.026917699724435806,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed2_studentseed4/entertainment_teacherseed2_studentseed4_eval_politics_activation.json,politics,seed4,seed2,entertainment
0.06506754457950592,0.026415415108203888,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed2_studentseed4/entertainment_teacherseed2_studentseed4_eval_entertainment_activation.json,entertainment,seed4,seed2,entertainment
-0.07018908858299255,-0.04008965194225311,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed3_studentseed1/entertainment_teacherseed3_studentseed1_eval_business_activation.json,business,seed1,seed3,entertainment
-0.05028952658176422,-0.028723688796162605,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed3_studentseed1/entertainment_teacherseed3_studentseed1_eval_politics_activation.json,politics,seed1,seed3,entertainment
0.065243199467659,0.037264734506607056,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed3_studentseed1/entertainment_teacherseed3_studentseed1_eval_entertainment_activation.json,entertainment,seed1,seed3,entertainment
0.009879671037197113,0.009291628375649452,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed3_studentseed2/entertainment_teacherseed3_studentseed2_eval_business_activation.json,business,seed2,seed3,entertainment
-0.12676739692687988,-0.11922216415405273,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed3_studentseed2/entertainment_teacherseed3_studentseed2_eval_politics_activation.json,politics,seed2,seed3,entertainment
0.22219261527061462,0.20896759629249573,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed3_studentseed2/entertainment_teacherseed3_studentseed2_eval_entertainment_activation.json,entertainment,seed2,seed3,entertainment
-0.14920936524868011,-0.0818513035774231,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed3_studentseed3/entertainment_teacherseed3_studentseed3_eval_business_activation.json,business,seed3,seed3,entertainment
-0.08469158411026001,-0.04645899310708046,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed3_studentseed3/entertainment_teacherseed3_studentseed3_eval_politics_activation.json,politics,seed3,seed3,entertainment
0.2126370668411255,0.11664563417434692,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed3_studentseed3/entertainment_teacherseed3_studentseed3_eval_entertainment_activation.json,entertainment,seed3,seed3,entertainment
-0.16412004828453064,-0.08294228464365005,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed3_studentseed4/entertainment_teacherseed3_studentseed4_eval_business_activation.json,business,seed4,seed3,entertainment
-0.03308790922164917,-0.016721824184060097,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed3_studentseed4/entertainment_teacherseed3_studentseed4_eval_politics_activation.json,politics,seed4,seed3,entertainment
0.12351197749376297,0.06241995096206665,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed3_studentseed4/entertainment_teacherseed3_studentseed4_eval_entertainment_activation.json,entertainment,seed4,seed3,entertainment
-0.021861638873815536,-0.03381361812353134,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed4_studentseed1/entertainment_teacherseed4_studentseed1_eval_business_activation.json,business,seed1,seed4,entertainment
0.034954749047756195,0.05406483635306358,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed4_studentseed1/entertainment_teacherseed4_studentseed1_eval_politics_activation.json,politics,seed1,seed4,entertainment
0.04972727969288826,0.07691368460655212,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed4_studentseed1/entertainment_teacherseed4_studentseed1_eval_entertainment_activation.json,entertainment,seed1,seed4,entertainment
-0.08364038914442062,-0.04574122279882431,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed4_studentseed2/entertainment_teacherseed4_studentseed2_eval_business_activation.json,business,seed2,seed4,entertainment
-0.0879521518945694,-0.04809923470020294,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed4_studentseed2/entertainment_teacherseed4_studentseed2_eval_politics_activation.json,politics,seed2,seed4,entertainment
0.2069660872220993,0.11318551003932953,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed4_studentseed2/entertainment_teacherseed4_studentseed2_eval_entertainment_activation.json,entertainment,seed2,seed4,entertainment
-0.12901774048805237,-0.05739136412739754,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed4_studentseed3/entertainment_teacherseed4_studentseed3_eval_business_activation.json,business,seed3,seed4,entertainment
-0.03380459174513817,-0.015037402510643005,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed4_studentseed3/entertainment_teacherseed4_studentseed3_eval_politics_activation.json,politics,seed3,seed4,entertainment
0.10832659155130386,0.0481872484087944,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed4_studentseed3/entertainment_teacherseed4_studentseed3_eval_entertainment_activation.json,entertainment,seed3,seed4,entertainment
-0.18781523406505585,-0.11365041881799698,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed4_studentseed4/entertainment_teacherseed4_studentseed4_eval_business_activation.json,business,seed4,seed4,entertainment
-0.13149218261241913,-0.07956831902265549,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed4_studentseed4/entertainment_teacherseed4_studentseed4_eval_politics_activation.json,politics,seed4,seed4,entertainment
0.28275632858276367,0.17110103368759155,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed4_studentseed4/entertainment_teacherseed4_studentseed4_eval_entertainment_activation.json,entertainment,seed4,seed4,entertainment
