emotion,layer,alpha,prompt_idx,sample_idx,continuation,hits,hit,words,unique_fraction,max_word_fraction,label
joyful,0,0.0,9,3,"

It has been told in one of the books that to understand something, you must understand it first, then imagine that it is there before you, then think of it, and so on. This is the same way you must think of ideas before thinking of words. But there is an important difference in the way you think about ideas. When you think about things, you are thinking of them",0,0,70.0,0.5714285714285714,0.08571428571428572,base
joyful,12,2.0,0,0,"

The character goes to greet them and is soon back in her own bed.

Scene:

Mandy is now home from school and having a good time.

Scene:

The girls and Mandy chat and Mandy goes to see her friend in her bedroom, she is still up for having a good time.

Scene:

Mandy is having",0,0,55.0,0.6,0.07272727272727272,joyful_l12_a2p0
joyful,12,2.0,0,1," This is when you need to get home to your family and friends, and you have the opportunity to get yourself to the airport, and be in that scene. You have a great trip for a first date. So this is great for a first date.

Scene: Once you get there, you will see your dad, who will be standing next to the window to greet you.

",0,0,67.0,0.5671641791044776,0.08955223880597014,joyful_l12_a2p0
joyful,12,2.0,0,2," What does a movie sound like?

Spoiler: I don't know.

Scene: What do you mean?

Spoiler: I meant that this movie's a little bit of a big deal. There's a little bit of it and a little bit of a big deal going on there. Like, it's a big deal, but it's not, I",0,0,54.0,0.5925925925925926,0.12962962962962962,joyful_l12_a2p0
joyful,12,2.0,0,3," ""Losing the Tide"" and a musical piece in the background.

The first and second part of the song is a one-off song which is not a one-off. The song is accompanied by a full song.

""Losing the Tide"" was released in 1991 as a single. The song was a Top 20 hit in 1991. It was produced by Bruce",0,0,58.0,0.5344827586206896,0.1206896551724138,joyful_l12_a2p0
joyful,12,2.0,1,0," Two friends find something unexpected.

Themes: The three friends are walking on a street when they notice that a girl is walking beside a boy. The boy asks the girl what happened, and she explains that the girl is the girl and she said she was looking for her friend. The girl says, “My friend is so beautiful, she looked for me and asked me to find her.”",0,0,68.0,0.6029411764705882,0.08823529411764706,joyful_l12_a2p0
joyful,12,2.0,1,1," One of the main characters of this episode asks a question, ""Is everyone on the same page with this thing?""

Scene: ""No, everybody is a complete jerk!""

Scene: ""Now where is everyone?""

Scene: ""You see?""

Scene: ""Yeah, but I thought you guys are so smart.""

Scene: ""So what is this thing",0,0,51.0,0.6862745098039216,0.09803921568627451,joyful_l12_a2p0
joyful,12,2.0,1,2," 2.6.6/2

Add an action for a character.

Scene: 2.6.7/2

Add a sound for a person.

Scene: 2.6.8/2

Add a voice for a character.

Scene: 2.6.9/2

Add a music for a character.

Scene:",0,0,28.0,0.39285714285714285,0.25,joyful_l12_a2p0
joyful,12,2.0,1,3,"

A couple getting together, the girls are both over-protective and the dad is always making it difficult when they have to help out (like most people do).

And the dad has a few things going for him, but he gets in the way when he needs to talk to everyone.

Character:

A sexy guy who is always eager to kiss his girlfriend.
",0,0,63.0,0.7777777777777778,0.06349206349206349,joyful_l12_a2p0
joyful,12,2.0,2,0," A happy man receiving a shocking news.

Characters:A little boy named Kali has a heart-warming story, and is given a cute surprise at the end of the episode.

Character:A little girl named Kali gives Kali an extra surprise by receiving a smiley face from her!

Characters:

A little boy named Kali receives a",1,1,56.0,0.6428571428571429,0.16071428571428573,joyful_l12_a2p0
joyful,12,2.0,2,1," The New York Times

The New York Times is a New York Times Television series created by Mike Judge, executive producer of NBC's NewsDoll.com. He has worked on The Real Housewives of New York City, Superstars and more.

Casting
Mike has won two Emmys for his work with NBC and has been nominated for a fifth Emmy by a panel of",0,0,62.0,0.6774193548387096,0.06451612903225806,joyful_l12_a2p0
joyful,12,2.0,2,2," ""The Story Behind Your Movie""

Character: ""The Story Behind Your Movie""

Scene: ""The Story Behind Your Movie""

Character: ""The Story Behind Your Movie""

Scene: ""The Story Behind Your Movie""

Character: ""The Story Behind Your Movie""

Scene: ""The Story Behind Your Movie""

Character: ""The Story",0,0,44.0,0.1590909090909091,0.18181818181818182,joyful_l12_a2p0
joyful,12,2.0,2,3," “You know, I know that I’m a little old for this one,” said the blonde, but the blonde didn’t really care. Her boyfriend was more excited than she.

“You know, this is just so fun,” he said.

He began dancing with the girl.

“Aww, you’re a good partner,” she responded.

",0,0,53.0,0.7547169811320755,0.05660377358490566,joyful_l12_a2p0
joyful,12,2.0,3,0," A man who loves her in this short scene.

Scene: A man who loves her in this short scene.

Scene: A man who loves her in this short scene.

Scene: A man who loves her in this short scene.

Scene: A man who loves her in this short scene.

Scene: A man who loves her in this short scene.",0,0,59.0,0.15254237288135594,0.1864406779661017,joyful_l12_a2p0
joyful,12,2.0,3,1," An old woman sits on the floor, talking loudly.

Scenes: A young man in a wheelchair is in the middle of a conversation in the middle of the room.

Scene: A baby crying in the middle of the room.

Scene: A man with a baby is standing next to the baby.

Scene: A man in a wheelchair and holding a baby,",0,0,61.0,0.47540983606557374,0.14754098360655737,joyful_l12_a2p0
joyful,12,2.0,3,2," ""A short scene about a quiet room,"" is an example from The Simpsons. ""A"" is a person in a room waiting to be entertained. ""E"" is a person waiting for someone to make a sound, or to help him out. (This is a reference to a scene in The Simpsons' ""E: A Short Scene,"" in which they play ""E""",0,0,59.0,0.559322033898305,0.1694915254237288,joyful_l12_a2p0
joyful,12,2.0,3,3,"

I was walking down the street, when it hit me. In the corner, the lights were turned on.

I pulled out my phone and checked to see if it was the same person. It was.

""What are you doing? It's been a while since you posted! I'm late!""

I was pretty sure I had it figured out. I had",0,0,59.0,0.7288135593220338,0.0847457627118644,joyful_l12_a2p0
joyful,12,2.0,4,0," A woman in a black dress, singing to herself, in a beautiful, warm voice, in a tone of deep happiness. The character in the scene is the only character in the show and the story, except for the character in the first scene, is very well done.

Scene: The character in the scene is a very good character and her character is a very good character. Her character",0,0,68.0,0.45588235294117646,0.1323529411764706,joyful_l12_a2p0
joyful,12,2.0,4,1," My wife is married to a professional wrestler, and as her husband, he's very rich.

Personality: He has a sweet disposition that reminds me of my childhood in the States.

Scene: I'm an American woman.

Personality: He's a great guy.

Scene: When he was a teenager, he was a great athlete.

Person",0,0,52.0,0.7692307692307693,0.09615384615384616,joyful_l12_a2p0
joyful,12,2.0,4,2,"

A young woman is driving down a country road in a rural area, when she sees a man driving a pick-up truck. She approaches him, and thanks him in a very friendly manner, he explains that he lives in a rural area. The young woman begins to make plans, and the man begins to drive back and forth the route as he gets closer to her.

Scene",0,0,68.0,0.6323529411764706,0.10294117647058823,joyful_l12_a2p0
joyful,12,2.0,4,3,"

(An illustration from ""A Scene from the Book of David"").

Scene:

(An illustration from ""The Mishcon de Tarde"").

Scene:

(An illustration from ""The Book of Esther"").

Scene:

(An illustration from ""A Scene from the Book of Genesis"").

Scene:

(An illustration from """,0,0,41.0,0.34146341463414637,0.17073170731707318,joyful_l12_a2p0
joyful,12,2.0,5,0," A group making a decision together. The actor/actor has to decide whether or not to take the group to the next level, but also has to decide if they will keep it or leave.

Scene: A group making a decision together. The actor/actor has to decide whether or not to take the group to the next level, but also has to decide if they will keep it or",0,0,70.0,0.35714285714285715,0.11428571428571428,joyful_l12_a2p0
joyful,12,2.0,5,1,"

Trivia: One of the students, A.L., was the girl who died in the first chapter. She had a strong personality.

Favorite Character: He is played by Robert J. Kelly.

Favorite Song: The song “Frogger” by the 80s rock group the Beach Boys (the song was later replaced by “Goodbye Pussy",0,0,51.0,0.7450980392156863,0.13725490196078433,joyful_l12_a2p0
joyful,12,2.0,5,2,"

The first part of the story begins with the players making an “A-Team” decision in the form of a “team game”. Each player will have a different goal (in the form of a goal, a goal number, a goal set, a goal set goal, a goal goal, etc). It is a team game where each team is able to play a certain goal. Players",0,0,65.0,0.49230769230769234,0.15384615384615385,joyful_l12_a2p0
joyful,12,2.0,5,3," How I made a decision together.

Repeat: I made a decision together

Repeat: I make a decision together

Repeat: I made a decision together

Repeat: I make a decision together

Repeat: I made a decision together

Repeat: I made a decision together

Repeat: I made a decision together

Re",0,0,49.0,0.1836734693877551,0.16326530612244897,joyful_l12_a2p0
joyful,12,2.0,6,0," My First Character as an Overseer

A young woman comes into my life, and we jump into a scene where she reveals her true feelings and wants to leave me and help me with a business deal. I realize this must be all wrong so I leave her in charge. I try to figure out what I can do to help her to be happy, but my actions cause me to feel",1,1,72.0,0.7083333333333334,0.06944444444444445,joyful_l12_a2p0
joyful,12,2.0,6,1," Shadows of the Shroud

Scene: The Cursed Kingdom

Scene: A woman is being chased by a band of men from the shadows.

Scene: The Queen of the Night

Scene: A girl who is the first to be transformed.

Scene: A monster that lives in a mountain.

Scene: A monster that is in control of a",0,0,55.0,0.5454545454545454,0.12727272727272726,joyful_l12_a2p0
joyful,12,2.0,6,2," In an apartment in New York City, a guy walks into a room and is surprised to see a beautiful young woman sitting on the couch.

Scene: In a family home in Boston, a girl asks her boyfriend to stay home from school, only to be confronted by a mysterious man who claims to be a psychic.

Scene: In an abandoned warehouse in London, a young girl,",0,0,67.0,0.6865671641791045,0.11940298507462686,joyful_l12_a2p0
joyful,12,2.0,6,3," Opening the door, Aha, the door opens

Scene: Door opens, Door closes, Aha, door closes

Scene: Door closes, Door opens, Aha, door closes

Scene: Door closes, Aha, door closes

Scene: Door closes, Aha, door closes

Scene: Door closes, Aha, door closes

Scene:",0,0,42.0,0.16666666666666666,0.3333333333333333,joyful_l12_a2p0
joyful,12,2.0,7,0," Shark Girl

1. The First Day of the Morning

2. The First Day of the Morning

3. The First Day of the Morning

4. The First Day of the Morning

5. The First Day of the Morning

6. The First Day of the Morning

7. The First Day of the Morning

8. The First Day",0,0,47.0,0.14893617021276595,0.3191489361702128,joyful_l12_a2p0
joyful,12,2.0,7,1," The first scene, ""Beer"" (T.J. Walker), is based on the hit song of the same name. It includes a musical number as a bonus.

Cast: Mike Mignola, Chris Evans, John B. Johnson, and Jason Reitman

Production:

This was filmed from January 21–27, 2013 in Las Vegas, Nevada with an",0,0,48.0,0.9375,0.0625,joyful_l12_a2p0
joyful,12,2.0,7,2," The town is the setting for a short adventure, with the main character having to walk in the opposite direction to the protagonist.

Spoiler: The town is described in the second half of the story with a short adventure that does not involve any physical or monetary gain.

Scene: The main character’s journey begins with a town of farmers who will soon have the power to destroy",0,0,68.0,0.6470588235294118,0.14705882352941177,joyful_l12_a2p0
joyful,12,2.0,7,3," Sailing through a narrow passageway in a city harbor, you're greeted by an attractive young woman who's wearing a fur coat, and you walk past a group of young men and women who are carrying trams. The crowd has gotten so large that it's hard to get to the next part of the story.

Your story is told in the form of a short, short adventure.",0,0,66.0,0.7727272727272727,0.07575757575757576,joyful_l12_a2p0
joyful,12,2.0,8,0," The first day of our second semester of the fifth grade. We had a little surprise during the class for a few students to go out and get a drink and a beer. I remember going to the bar after class and being asked ""Are you going to the bar?"" We got out and we were pretty surprised to see someone from that school who we have known for a while, a student, say",0,0,74.0,0.6756756756756757,0.08108108108108109,joyful_l12_a2p0
joyful,12,2.0,8,1,"

You know the story of a student speaking with a teacher after class.

Scene:

You know the story of a student speaking with a teacher after class.

Shorter Scene:

A short scene about a student speaking with a teacher after class.

Scene:

A short scene about a student speaking with a teacher after class.

S",0,0,55.0,0.3090909090909091,0.18181818181818182,joyful_l12_a2p0
joyful,12,2.0,8,2," A student speaking with a teacher after class.

Scene: A student speaking with a teacher after class.

Scene: A student speaking with a teacher after class.

Scene: A student speaking with a teacher after class.

Scene: A student speaking with a teacher after class.

Scene: A student speaking with a teacher after class.

Scene: A student",0,0,56.0,0.14285714285714285,0.23214285714285715,joyful_l12_a2p0
joyful,12,2.0,8,3,"

Name:

Name

Age:

Age

Name:

Name

Description

Bold/Vocative (Yes or No)

Bold or Vocative

No

Description

He is a member of the class and has experience in writing.

He/She will be using these skills and will be able",0,0,40.0,0.675,0.1,joyful_l12_a2p0
joyful,12,2.0,9,0,"

- A very cute girl is wandering around. She doesn't care about being a normal girl, she is cute and always tries to look good.

- A tall girl is walking around the room. She doesn't want to be a normal girl, she wants to make it seem like she has special powers.

- A girl's friend is walking around the room. She doesn",0,0,61.0,0.5901639344262295,0.09836065573770492,joyful_l12_a2p0
joyful,12,2.0,9,1,"

Tamora asks, ""Where is everyone?""

Sage replies, ""It is down below.""

The Three Little Pigs and the Dog

""Well?"" Sage begins.

The two girls reply, ""It is down below.""

""Good!"" Sage's voice shouts. ""I guess I am the lucky dog!""

The Three",0,0,42.0,0.6904761904761905,0.11904761904761904,joyful_l12_a2p0
joyful,12,2.0,9,2,"

An ordinary object is a creature that has a size of 50 centimeters in a box. They have a light, a color, and a size, but they also have a color, a size and a color. They also have a number of objects: a stone, a metal, and a wood. They have a color and a size. These are usually placed on a shelf, or sometimes",0,0,65.0,0.5076923076923077,0.24615384615384617,joyful_l12_a2p0
joyful,12,2.0,9,3," ""I"" (with an emphasis on ""I"" (the person that appears as the ""I"").

""I"" (as the person who looks up to the sky, and then looks back up to the ground, and then raises her hand and says ""I"" again).

""I"" (as the person who raises her hand and says ""I"" again).

",0,0,52.0,0.46153846153846156,0.1346153846153846,joyful_l12_a2p0
joyful,12,4.0,0,0," A young guy's father arrives home from work as his son comes in from his various activities, and his mom is about to leave for work. He brings his son home from the city and his mom says, ""Mom, I have to go! Please!"" and invites him to stay.

Character: The boy is a handsome man. This guy has a lovely sense of humour and a great",0,0,67.0,0.6865671641791045,0.07462686567164178,joyful_l12_a4p0
joyful,12,4.0,0,1," A dog has gone missing. There is a young girl.

Scene: Someone in a park has found her. There is a boy.

Scene: Another puppy has come home from the park with a new name and a boy.

Scene: Someone is walking along the street. A woman.

Scene: A woman has gone home. There is a man.

",0,0,57.0,0.543859649122807,0.15789473684210525,joyful_l12_a4p0
joyful,12,4.0,0,2,"

Your character’s birthday is on this day, so he gets a little birthday cake! Everyone makes birthday cake, and they have a little special for your birthday. Celebrate your birthday with a cake!

2.1

Your birthday is on this day, so your birthday is on this day. There are many kinds of birthday fun! You’ll discover some of your",0,0,60.0,0.55,0.13333333333333333,joyful_l12_a4p0
joyful,12,4.0,0,3," The Saddle of the Whales, a Disney animated short.

Spawn of the Slayer, a Disney animated short.

The Spike the Whale, a Disney animated short.

Tailta, a Disney animation short.

The Toad, an animated short.

Bassoon, a Disney animation short.

Electric Ball,",0,0,42.0,0.4523809523809524,0.14285714285714285,joyful_l12_a4p0
joyful,12,4.0,1,0,"

Singer-songwriter Kelly MacBrain is a talented singer-songwriter. With a musical style that encompasses everything from classical to pop, this song will get you into the house and sparkle off your stage at your wedding.

Description: “Shine” is a soft and fun way to start your day. In true MacBrain style, Kelly sings along with a",0,0,57.0,0.7543859649122807,0.07017543859649122,joyful_l12_a4p0
joyful,12,4.0,1,1,"

1 - Let me introduce you to the people you'll meet on the road with. If you happen to be the driver, you have a blast going around a turn, and if you happen to be the passenger, you have a blast heading your way.

2 - After this awesome scene, there is a big applause from the entire audience. I am so thankful for the people who",0,0,64.0,0.6875,0.09375,joyful_l12_a4p0
joyful,12,4.0,1,2," ""Jar of Fire"" by James Dean and Michael Douglas

I love the music, the lyrics and the dance. This is a great track for the whole family. Let's have fun dancing and playing with the kids.",0,0,36.0,0.8333333333333334,0.1388888888888889,joyful_l12_a4p0
joyful,12,4.0,1,3,"

The movie begins with a few laughs and a few chills. After the credits, the audience gets to see the movie and enjoy it. The comedy is as popular as it gets. In the very first scene, the audience is shown to their room. The whole scene is hilarious with the best scene in the movie.

Dance with the star and other star-fella!",0,0,64.0,0.546875,0.171875,joyful_l12_a4p0
joyful,12,4.0,2,0," The Panda's Panda Adventure

Synopsis:

On the stage of the Flying Buffalo, there’s a Panda who is in desperate need of money. She travels to the top of the world to meet with a new partner, and she’s joined by the Panda, her own pet Panda Panda, and a handful of other characters. But when she and",0,0,59.0,0.6610169491525424,0.1016949152542373,joyful_l12_a4p0
joyful,12,4.0,2,1,"

You meet a young woman. She’s having a great time. When you give her a kiss, she gets all bubbly and makes you a great smile.

Scene:

You have a wonderful time with the beautiful girl and she gives you a huge bouquet of flowers. When she turns to you and says, “Hi, baby! This is my friend.” you",1,1,60.0,0.6833333333333333,0.11666666666666667,joyful_l12_a4p0
joyful,12,4.0,2,2," ""This is what I call a superstar scene""

A: A superstar scene from a game. ""Superstar scene from a game"" is a good one.

Scene: ""This is one of my favorite moments""

A: A superstar scene from a game

Scene: ""Superstar scene from a game""

Scene: ""This is one",0,0,49.0,0.32653061224489793,0.20408163265306123,joyful_l12_a4p0
joyful,12,4.0,2,3," Trap, a girl of 3, is in a high school with an older boy and a girl who are all on the same level of dancing.

Scene: The big surprise that is the best part of the story!

Scene: The good news about the two characters. The two characters have an epic time and then have to dance as a princess.

Scene: The short",0,0,63.0,0.6666666666666666,0.12698412698412698,joyful_l12_a4p0
joyful,12,4.0,3,0," A woman in her early thirties, is told to wait in a quiet room while her husband waits for her at home. He asks her what she is doing and she says “waiting in a quiet room” and says “so you like waiting in a quiet room” and that is the story of how she is waiting in a quiet room.

Scene: A woman who has a very",0,0,68.0,0.5588235294117647,0.10294117647058823,joyful_l12_a4p0
joyful,12,4.0,3,1,"

A baby is on a bicycle. He is wearing a top hat and a green hoodie and sings songs about his life. The audience loves that he is the happiest baby of the day.

Scene:

A small boy is hanging around a pool. He is sporting a black top hat and a black hoodie. He is dressed in a funky costume. The crowd",0,0,63.0,0.5873015873015873,0.14285714285714285,joyful_l12_a4p0
joyful,12,4.0,3,2," a beautiful young girl goes to a crowded theatre.

Scene: a very old man sits down in a box in a quiet room.

Scene: a young girl has her first kiss while getting a kiss on the spot in front of a large crowd.

Scene: a young girl goes to a crowded theatre and she meets a boy.

Scene: A young girl goes to",0,0,64.0,0.546875,0.1875,joyful_l12_a4p0
joyful,12,4.0,3,3," A cute baby girl has a baby cuddle. She’s a tiny little girl. She needs to be raised by the baby.

Scene: A cute and adorable baby girl has a baby cuddle. She’s a tiny little girl. She needs to be raised by the baby.

Scene: A cute and adorable baby girl has a baby cuddle. She’s a",0,0,61.0,0.3114754098360656,0.14754098360655737,joyful_l12_a4p0
joyful,12,4.0,4,0," A party party!

The Party Party is your next big fun! Enter into the party, all with a free drink. And let it out! It’s party time!

Entertainment included!

-The Party Party Up!

-The Party Party Down!

-Party Party Party!

-Party Party!

-Party Party!!

",0,0,45.0,0.5333333333333333,0.37777777777777777,joyful_l12_a4p0
joyful,12,4.0,4,1,"

The following is a short scene about a person celebrating the release of a new movie. The main character, Erol, is in love with a woman. Erol is the new girlfriend, and she is going to be the biggest star on the block in just a few years. And this is the most exciting moment of the movie.

Scene:

Erol is a hot",0,0,63.0,0.6031746031746031,0.12698412698412698,joyful_l12_a4p0
joyful,12,4.0,4,2," ""My story's a little shorter!"" (and yes, I'm a big girl, so let's do it).

The end of this video has us all on a happy high. Enjoy!

This is my favorite video so far! I'm also a fan of my friend who has such a good voice! She's a superstar!

This video is a great addition",1,1,57.0,0.7017543859649122,0.12280701754385964,joyful_l12_a4p0
joyful,12,4.0,4,3,"

A scene in the town that becomes an animated play.

Scene:

A scene in the town that becomes an animated play.

Scene:

A scene in the town that becomes an animated play.

Scene:

A scene in the town that becomes an animated play.

Scene:

A scene in the town that becomes an animated play",0,0,54.0,0.18518518518518517,0.16666666666666666,joyful_l12_a4p0
joyful,12,4.0,5,0,"  A group making a decision together!

Scene:  A group making a decision together!

Scene:  A group making a decision together!

Scene:  A group making a decision together!

Scene:  A group making a decision together!

Scene:  A group making a decision together!

Scene:  A group making a decision together!",0,0,48.0,0.125,0.2916666666666667,joyful_l12_a4p0
joyful,12,4.0,5,1,"

In order to create a great video game, you need to make something awesome. You need to make something awesome! You need to make something awesome! You need to make something awesome!

The Big Boom Video Game has released, is a video game that has a group of people in it!

""You can make a video game or you can make a video game,",0,0,64.0,0.40625,0.09375,joyful_l12_a4p0
joyful,12,4.0,5,2," Dance, music, and a love triangle - with your favorite song and your favorite dance team

This is a fun and memorable night out! In this scene, you’ll be dancing with other dancers, playing a song or dance team, and all the fun you can get!",0,0,46.0,0.6739130434782609,0.08695652173913043,joyful_l12_a4p0
joyful,12,4.0,5,3," (Click!)

Inspired by the video game The Legend of Zelda.

Scene: (Click!)

Inspired by the video game The Legend of Zelda.

Scene: (Click!)

Inspired by the video game The Legend of Zelda.

Scene: (Click!)

Inspired by the video game The Legend",0,0,41.0,0.24390243902439024,0.1951219512195122,joyful_l12_a4p0
joyful,12,4.0,6,0,"

The stage is a big, wide, wooden box where you can put your character, your hero and your partner, and they'll run around with the set of the stage and they'll all sing and dance in the box.

You'll find a lot of scenes and stuff in this episode, but we haven't heard anything about it yet.

The new episode is called '",0,0,63.0,0.7142857142857143,0.07936507936507936,joyful_l12_a4p0
joyful,12,4.0,6,1,"

When the first kid, a boy, runs into an emergency and the alarm is sounded, he and his friends have to run across the country to help the town. After that, the other kids have to set up a stage and go through a stage race like a bunch of high school kids to the stage, and keep the town happy with each and every team.

Scene:
",1,1,67.0,0.6865671641791045,0.1044776119402985,joyful_l12_a4p0
joyful,12,4.0,6,2," Tiffany & the Lazy-O (Tiffany's Bar, 2016)

Tiffany & the Lazy-O (Tiffany's Bar, 2016)

Tiffany & the Lazy-O (Tiffany's Bar, 2016)

Tiffany & the Lazy-O (Tiffany's Bar, 2016)

Tiffany & the Lazy-O",0,0,28.0,0.21428571428571427,0.17857142857142858,joyful_l12_a4p0
joyful,12,4.0,6,3," A young woman opens the door to the audience!

She is the star of this episode and this season, and so excited she made the video. She is a professional musician and her name is ""Kristina"", and she has the passion to open doors for her audience. She opens the doors!

Scene: A child with a bag of treats, plays a trick on the audience",0,0,65.0,0.5846153846153846,0.1076923076923077,joyful_l12_a4p0
joyful,12,4.0,7,0," The Jinx, from the episode ""Sons of the Jinx"".

Theme Song: ""Sons of the Jinx"" is a ""full-body"" dance sequence for the stage and the audience!

Cultural References:

""Doo-Doo (The Juggy Pants)"" (a.k.a. The Juggy Pants)",0,0,40.0,0.6,0.2,joyful_l12_a4p0
joyful,12,4.0,7,1," A character is walking in the streets of New York City. The character, who is dressed in the traditional American western, is walking along in the street. There is a big dog, who runs out of his territory. When the character runs, the dog turns around, and gets caught. The dog gets on the guy-who-didnt-do-tough-go-out-and",0,0,62.0,0.5967741935483871,0.12903225806451613,joyful_l12_a4p0
joyful,12,4.0,7,2,"
""He's going to die tonight. He's going to die tonight.""

""I'm so, so glad!""

This was not the first time that a star had been heard, and it was certainly not the first time that a star had gone away.

As this was happening, our friend's young friend asked, ""Don't you remember who you are? I",0,0,56.0,0.6785714285714286,0.05357142857142857,joyful_l12_a4p0
joyful,12,4.0,7,3," a person walking through town at night.

Playlist: “Tis the Season”

The soundtrack was provided by the R.E.M. Band.

Click on this link to see a great video from the R.E.M. Band:

Please help support me! I am not able to get any money for this song! Thank you!",0,0,53.0,0.8113207547169812,0.07547169811320754,joyful_l12_a4p0
joyful,12,4.0,8,0," ""Beaver the Bear""

Tickets are $60 or more, while supplies last.

Story

The main character, Beaver, is a boy who loves to play with his favorite big toy. He is currently participating in the National Snow Festival, and is also an avid snowboarder. When he is not flying around on his snowboard, he can be found at",0,0,56.0,0.8392857142857143,0.07142857142857142,joyful_l12_a4p0
joyful,12,4.0,8,1," ""Hairspray""

Director: ""Shakur""

Animated: ""Blades of Glory""

Duration: 4:10 - 6:10

Language: English

Format: DVD / Blu-Ray

Video Quality: 4:10-6:10

Music: ""Hairspray"" by Shakur

Cin",0,0,21.0,0.9047619047619048,0.09523809523809523,joyful_l12_a4p0
joyful,12,4.0,8,2," Teacher plays with a student singing a song.

Scene: Teacher plays with a student singing a song.

Scene: Teacher plays with a student singing a song.

Scene: Teacher plays with a student singing a song.

Scene: Teacher plays with a student singing a song.

Scene: Teacher plays with a student singing a song.

Scene: Teacher plays",0,0,56.0,0.14285714285714285,0.21428571428571427,joyful_l12_a4p0
joyful,12,4.0,8,3," ""A Short Scene About A Student Speaking With A Teacher After Class.""

Scene: ""A Short Scene About A Student Speaking With A Teacher After Class.""",0,0,25.0,0.4,0.24,joyful_l12_a4p0
joyful,12,4.0,9,0," The Excitant

Scene: The Sassy Princess

Scene: The Rhythm Cat

Scene: The Chill Out

Scene: The Stroke of Power

Scene: The Game Over

Scene: The Chant

Scene: The Shambolic Adventure

Scene: The Tomb Of The Gondor Queen

Scene: The Rocket",0,0,40.0,0.525,0.275,joyful_l12_a4p0
joyful,12,4.0,9,1,"

With a few of the key elements of each episode, the story moves quickly. The main character is revealed to a group of friends who are searching for their kidnapped son. And the audience is able to tell the story through the eyes of the main character.

Episode:

""He's dead, he's alive again!"" - a group of friends

The story is",0,0,60.0,0.6,0.13333333333333333,joyful_l12_a4p0
joyful,12,4.0,9,2," A high school girl dances around the stage while trying to get her head and body in front of all the crowd and perform a high jump dance in front of a large audience.

You can also add some special effects that add to the atmosphere.

You can add a special theme music to a song by playing it like an overdrive or a pop hit.

You can create special",0,0,70.0,0.6857142857142857,0.08571428571428572,joyful_l12_a4p0
joyful,12,4.0,9,3," a flashback (or other short video) of a person that is exploring and discovering the world with a flashback.

Scene: a flashback (or other short video) of a person that is exploring and discovering the world with a flashback.

Scene: a flashback (or other short video) of a person that is exploring and discovering the world with a flashback.",0,0,59.0,0.288135593220339,0.15254237288135594,joyful_l12_a4p0
joyful,12,8.0,0,0,"
The star of the show

- a musical from the '30s with a special 'soul dance to the tune of his beloved cell

- a beautiful ballade as we are 'born a princess'

- a musical from the '40s with a brand of music and a special 'soul dance to the tune of his beloved cell

- a sparkling comedy",0,0,58.0,0.5172413793103449,0.13793103448275862,joyful_l12_a8p0
joyful,12,8.0,0,1," What Happens?

Hail!!

All the fun!

We are a special 100th of all around the planet!

We are a funky star to sing

You've got some time on your hands!

And we are a superstar on stage, you know that!

and we're having fun with the entire band!

",0,0,48.0,0.75,0.0625,joyful_l12_a8p0
joyful,12,8.0,0,2,"

Catchy tunes and dance the crowd

For your baby girl!!!

(You want) This is the soundtrack for your child! For the dance step and for the happy dance party!

Golad on, a great song!

(You want) This is the song and with the song and the dance!

And then there's the fun!",1,1,52.0,0.5384615384615384,0.15384615384615385,joyful_l12_a8p0
joyful,12,8.0,0,3," The new kid out of a box is a fun musical!

You have a special kiddo! A song called ""Grass-Up"" and they bring you a new musical.

Scene: The new kid on the block! An exclusive dance with the new kiddos, this group is the party!

You have a blast! In a big song about having a",0,0,58.0,0.6379310344827587,0.13793103448275862,joyful_l12_a8p0
joyful,12,8.0,1,0," Gala (E-4)

What a crazy good story! and the happy music!

Inspire! An all-star cast!

The show! The best songs are featured!

""Cad in a hot dance-o""!!

In a magical 4 minute and 13 minute video!

""Cad-Oh-Cad!""
",1,1,39.0,0.7692307692307693,0.07692307692307693,joyful_l12_a8p0
joyful,12,8.0,1,1," ""Chill Out (That's a Song!) The ""Girls Vol. 2""! And a ""Sweet Game!""!"" is the!

Scene: ""Sick B-Bol! ""Sugar"" is the!

Scene: ""Sassy and She-Caa-G!"" the!

Scene: ""Softer and Fiercely High! """,0,0,33.0,0.7272727272727273,0.12121212121212122,joyful_l12_a8p0
joyful,12,8.0,1,2," A classic scene from the popular reality TV show, R-The P-Star!!

It’s a superstar-filled musical, and it takes off!

The A!

A song! (hah, I have the music, you baby)

Oh, there’s an original tune from the superstar girl in a big high-school girl band",0,0,51.0,0.7450980392156863,0.09803921568627451,joyful_l12_a8p0
joyful,12,8.0,1,3," Your friends will love you for a game, and your music will explode.

Lusczy, baby.

You can now do it! The ""Gam"" dance!

""Gam"" is the top-up with the dance!

You're just like the super-girl.

Let's Get Over The Goon G!

You can sing",0,0,46.0,0.7608695652173914,0.10869565217391304,joyful_l12_a8p0
joyful,12,8.0,2,0," ""You're the new hero""!",0,0,4.0,1.0,0.25,joyful_l12_a8p0
joyful,12,8.0,2,1," ""I see! I see! I see!""

Scene: ""Now you, a hot-ass dancer!!""

Scene: ""Now you get your bantam!!""

Scene: ""Now, now, you, an awesome dancer!""

Scene: ""Now you, you little darned dance team!""

Scene: ""Now you, you,",0,0,38.0,0.47368421052631576,0.18421052631578946,joyful_l12_a8p0
